Level1,Level2,Path,Type,Name,URL
MEDICAL,SUPERSPECIALITY,/MCH/2013_SEPTEMBER/Gastrointestinal_Surgery,PDF,"paper ii  principles of surgical gastroenterology.pdf","http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2013_SEPTEMBER/Gastrointestinal_Surgery/paper ii  principles of surgical gastroenterology.pdf"
MEDICAL,SUPERSPECIALITY,/MCH/2013_SEPTEMBER/Gastrointestinal_Surgery,PDF,"paper iii  principles of surgical gastroenterology.pdf","http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2013_SEPTEMBER/Gastrointestinal_Surgery/paper iii  principles of surgical gastroenterology.pdf"
MEDICAL,SUPERSPECIALITY,/MCH/2013_SEPTEMBER/Gastrointestinal_Surgery,PDF,"paper iv  recent advances.pdf","http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2013_SEPTEMBER/Gastrointestinal_Surgery/paper iv  recent advances.pdf"
MEDICAL,SUPERSPECIALITY,/MCH/2013_SEPTEMBER/Genito-UrinarySurgery,PDF,"paper i  basic sciences.pdf","http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2013_SEPTEMBER/Genito-UrinarySurgery/paper i  basic sciences.pdf"
MEDICAL,SUPERSPECIALITY,/MCH/2013_SEPTEMBER/Genito-UrinarySurgery,PDF,"paper ii  general urology.pdf","http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2013_SEPTEMBER/Genito-UrinarySurgery/paper ii  general urology.pdf"
MEDICAL,SUPERSPECIALITY,/MCH/2013_SEPTEMBER/Genito-UrinarySurgery,PDF,"paper iii  general urology.pdf","http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2013_SEPTEMBER/Genito-UrinarySurgery/paper iii  general urology.pdf"
MEDICAL,SUPERSPECIALITY,/MCH/2013_SEPTEMBER/Genito-UrinarySurgery,PDF,"paper iv  recent advances in urology.pdf","http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2013_SEPTEMBER/Genito-UrinarySurgery/paper iv  recent advances in urology.pdf"
MEDICAL,SUPERSPECIALITY,/MCH/2013_SEPTEMBER/Neuro_Surgery,PDF,"paper i  basic sciences.pdf","http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2013_SEPTEMBER/Neuro_Surgery/paper i  basic sciences.pdf"
MEDICAL,SUPERSPECIALITY,/MCH/2013_SEPTEMBER/Neuro_Surgery,PDF,"paper ii  general principles and applied neurosurgery.pdf","http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2013_SEPTEMBER/Neuro_Surgery/paper ii  general principles and applied neurosurgery.pdf"
MEDICAL,SUPERSPECIALITY,/MCH/2013_SEPTEMBER/Neuro_Surgery,PDF,"paper iii  cerebrospinal trauma and peripheral nerve injuries.pdf","http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2013_SEPTEMBER/Neuro_Surgery/paper iii  cerebrospinal trauma and peripheral nerve injuries.pdf"
MEDICAL,SUPERSPECIALITY,/MCH/2013_SEPTEMBER/Neuro_Surgery,PDF,"paper iv  recent advances.pdf","http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2013_SEPTEMBER/Neuro_Surgery/paper iv  recent advances.pdf"
MEDICAL,SUPERSPECIALITY,/MCH/2013_SEPTEMBER/Pediatric_Surgery,PDF,"paper i  basic medical sciences relevant to pediatric surgery.pdf","http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2013_SEPTEMBER/Pediatric_Surgery/paper i  basic medical sciences relevant to pediatric surgery.pdf"
MEDICAL,SUPERSPECIALITY,/MCH/2013_SEPTEMBER/Pediatric_Surgery,PDF,"paper ii  practice of general pediatric surgery.pdf","http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2013_SEPTEMBER/Pediatric_Surgery/paper ii  practice of general pediatric surgery.pdf"
MEDICAL,SUPERSPECIALITY,/MCH/2013_SEPTEMBER/Pediatric_Surgery,PDF,"paper iii  practice of super specialties of pediatric surgery.pdf","http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2013_SEPTEMBER/Pediatric_Surgery/paper iii  practice of super specialties of pediatric surgery.pdf"
MEDICAL,SUPERSPECIALITY,/MCH/2013_SEPTEMBER/Pediatric_Surgery,PDF,"paper iv - recent advances in pediatric surgery.pdf","http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2013_SEPTEMBER/Pediatric_Surgery/paper iv - recent advances in pediatric surgery.pdf"
MEDICAL,SUPERSPECIALITY,/MCH/2013_SEPTEMBER/Plastic_Surgery,PDF,"paper i  basic sciences relevant to plastic surgery.pdf","http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2013_SEPTEMBER/Plastic_Surgery/paper i  basic sciences relevant to plastic surgery.pdf"
MEDICAL,SUPERSPECIALITY,/MCH/2013_SEPTEMBER/Plastic_Surgery,PDF,"paper ii  principles and practice of plastic surgery.pdf","http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2013_SEPTEMBER/Plastic_Surgery/paper ii  principles and practice of plastic surgery.pdf"
MEDICAL,SUPERSPECIALITY,/MCH/2013_SEPTEMBER/Plastic_Surgery,PDF,"paper iii  operative surgery and emergency management.pdf","http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2013_SEPTEMBER/Plastic_Surgery/paper iii  operative surgery and emergency management.pdf"
MEDICAL,SUPERSPECIALITY,/MCH/2013_SEPTEMBER/Plastic_Surgery,PDF,"paper iv - recent advances in plastic surgery.pdf","http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2013_SEPTEMBER/Plastic_Surgery/paper iv - recent advances in plastic surgery.pdf"
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/GenitoUrinarySurger,PDF,101510.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/GenitoUrinarySurger/101510.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/GenitoUrinarySurger,PDF,102510.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/GenitoUrinarySurger/102510.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/GenitoUrinarySurger,PDF,103510.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/GenitoUrinarySurger/103510.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/GenitoUrinarySurger,PDF,104510.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/GenitoUrinarySurger/104510.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/NeuroSurgery,PDF,101505.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/NeuroSurgery/101505.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/NeuroSurgery,PDF,102505.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/NeuroSurgery/102505.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/NeuroSurgery,PDF,103505.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/NeuroSurgery/103505.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/NeuroSurgery,PDF,104505.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/NeuroSurgery/104505.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/PediatricSurgery,PDF,101506.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/PediatricSurgery/101506.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/PediatricSurgery,PDF,102506.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/PediatricSurgery/102506.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/PediatricSurgery,PDF,103506.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/PediatricSurgery/103506.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/PediatricSurgery,PDF,104506.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/PediatricSurgery/104506.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/PlasticSurgery,PDF,101507.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/PlasticSurgery/101507.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/PlasticSurgery,PDF,102507.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/PlasticSurgery/102507.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/PlasticSurgery,PDF,104507.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/PlasticSurgery/104507.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/SurgicalOncology,PDF,101511.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/SurgicalOncology/101511.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/SurgicalOncology,PDF,102511.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/SurgicalOncology/102511.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/SurgicalOncology,PDF,103511.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/SurgicalOncology/103511.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/SurgicalOncology,PDF,104511.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/SurgicalOncology/104511.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/Cardiovas,PDF,101509.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/cardiovas/101509.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/Cardiovas,PDF,102509.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/cardiovas/102509.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/Cardiovas,PDF,103509.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/cardiovas/103509.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/Cardiovas,PDF,104509.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/cardiovas/104509.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/Gastro,PDF,101508.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/gastro/101508.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/Gastro,PDF,102508.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/gastro/102508.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/Gastro,PDF,103508.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/gastro/103508.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2014_JULY/Gastro,PDF,104508.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2014_JULY/gastro/104508.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2015_JULY,PDF,101505.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2015_JULY/101505.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2015_JULY,PDF,101506.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2015_JULY/101506.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2015_JULY,PDF,101507.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2015_JULY/101507.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2015_JULY,PDF,101508.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2015_JULY/101508.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2015_JULY,PDF,101510.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2015_JULY/101510.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2015_JULY,PDF,101511.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2015_JULY/101511.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2015_JULY,PDF,103505.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2015_JULY/103505.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2015_JULY,PDF,103506.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2015_JULY/103506.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2015_JULY,PDF,103507.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2015_JULY/103507.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2015_JULY,PDF,103508.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2015_JULY/103508.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2015_JULY,PDF,103510.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2015_JULY/103510.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2015_JULY,PDF,103511.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2015_JULY/103511.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2015_JULY,PDF,104505.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2015_JULY/104505.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2015_JULY,PDF,104506.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2015_JULY/104506.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2015_JULY,PDF,104507.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2015_JULY/104507.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2015_JULY,PDF,104508.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2015_JULY/104508.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2015_JULY,PDF,104510.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2015_JULY/104510.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2015_JULY,PDF,104511.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2015_JULY/104511.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2016_JULY,PDF,101505.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2016_JULY/101505.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2016_JULY,PDF,101506.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2016_JULY/101506.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2016_JULY,PDF,101507.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2016_JULY/101507.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2016_JULY,PDF,101509.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2016_JULY/101509.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2016_JULY,PDF,101510.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2016_JULY/101510.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2016_JULY,PDF,104505.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2016_JULY/104505.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2016_JULY,PDF,104506.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2016_JULY/104506.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2016_JULY,PDF,104507.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2016_JULY/104507.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2016_JULY,PDF,104508.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2016_JULY/104508.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2016_JULY,PDF,104509.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2016_JULY/104509.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2016_JULY,PDF,104510.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2016_JULY/104510.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2016_JULY,PDF,104511.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2016_JULY/104511.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2017_JULY,PDF,102505.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2017_JULY/102505.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2017_JULY,PDF,102506.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2017_JULY/102506.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2017_JULY,PDF,102507.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2017_JULY/102507.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2017_JULY,PDF,102508.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2017_JULY/102508.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2017_JULY,PDF,102510.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2017_JULY/102510.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2017_JULY,PDF,102511.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2017_JULY/102511.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2017_JULY,PDF,103505.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2017_JULY/103505.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2017_JULY,PDF,103506.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2017_JULY/103506.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2017_JULY,PDF,103507.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2017_JULY/103507.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2017_JULY,PDF,103508.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2017_JULY/103508.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2017_JULY,PDF,103510.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2017_JULY/103510.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2017_JULY,PDF,103511.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2017_JULY/103511.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2017_JULY,PDF,104505.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2017_JULY/104505.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2017_JULY,PDF,104506.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2017_JULY/104506.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2017_JULY,PDF,104507.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2017_JULY/104507.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2017_JULY,PDF,104508.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2017_JULY/104508.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2017_JULY,PDF,104510.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2017_JULY/104510.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2017_JULY,PDF,104511.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2017_JULY/104511.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2018_JANUARY,PDF,101505.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2018_JANUARY/101505.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2018_JANUARY,PDF,102505.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2018_JANUARY/102505.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2018_JANUARY,PDF,102517.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2018_JANUARY/102517.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2018_JANUARY,PDF,103505.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2018_JANUARY/103505.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2018_JANUARY,PDF,104505.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2018_JANUARY/104505.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2018_JULY,PDF,101505.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2018_JULY/101505.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2018_JULY,PDF,101506.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2018_JULY/101506.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2018_JULY,PDF,101507.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2018_JULY/101507.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2018_JULY,PDF,101508.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2018_JULY/101508.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2018_JULY,PDF,101510.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2018_JULY/101510.pdf
MEDICAL,SUPERSPECIALITY,/MCH/2018_JULY,PDF,101511.pdf,http://www2.kuhs.ac.in/kuhs_new/images/uploads/pdf/questionpapers/MEDICAL/SUPERSPECIALITY/MCH/2018_JULY/101511.pdf
